SYM	MKT	EFD	VAL	VAD	VOL	TRD	OPN	CLS	AVG	LOW	HIG	CLA	CLP	CAA	CAP	UTI	ISI	RPR	RPT	PMK	CRF
COTM	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.468	ROCOTMACNOR0	0.800000	1	1	0.800000
COTN	POFAV	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.562	ROCOTNACNOR8	11.800000	1	0	11.800000
COTN	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.189	ROCOTNACNOR8	11.800000	1	0	11.800000
COTN	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.427	ROCOTNACNOR8	11.800000	1	1	11.800000
COTR	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.751	ROCOTRACNOR9	52.000000	2	0	52.000000
COTR	POFSV	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.63	ROCOTRACNOR9	52.000000	2	0	52.000000
COTR	REGS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.701	ROCOTRACNOR9	52.000000	2	1	52.000000
COUT	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.89	ROCOUTACNOR3	15.000000	1	0	15.000000
COUT	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.741	ROCOUTACNOR3	15.000000	1	1	15.000000
COVB	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.95	ROCOVBACNOR9	0.122000	1	0	0.112000
COVB	XRS1	20181107	1867.750000	1867.750000	16725	6	0.110000	0.114000	0.112000	0.110000	0.114000	-0.008000	-6.560000	-0.010000	-8.200000	2018-11-07 18:00:01.253	ROCOVBACNOR9	0.122000	1	1	0.112000
CPHA	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.273	ROCPHAACNOR7	6.600000	1	0	6.600000
CPHA	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.544	ROCPHAACNOR7	6.600000	1	1	6.600000
CPLB	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.954	ROCPLBACNOR7	5.000000	1	0	5.000000
CPLB	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 12:49:23.81	ROCPLBACNOR7	5.000000	1	1	5.000000
CRMC	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.1	ROCRMCACNOR9	0.950000	1	0	0.950000
CRMC	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.016	ROCRMCACNOR9	0.950000	1	1	0.950000
CRPC	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.875	PLCRPCP00018	2.300000	1	0	2.300000
CRPC	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.719	PLCRPCP00018	2.300000	1	1	2.300000
CTT	XDSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.604	DE0005439004	702.800000	1	0	702.800000
CTT	XRSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:58:35.038	DE0005439004	702.800000	1	1	702.800000
CTUL	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.959	ROCTULACNOR9	9.800000	1	0	9.800000
CTUL	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.835	ROCTULACNOR9	9.800000	1	1	9.800000
DAFR	BUY-IN	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.704	RODAFRACNOR5	0.015800	2	0	0.015800
DAFR	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.818	RODAFRACNOR5	0.015800	2	0	0.015800
DAFR	REGS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.567	RODAFRACNOR5	0.015800	2	1	0.015800
DAI	BUY-IN	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.684	DE0007100000	246.000000	1	0	246.000000
DAI	SOUT	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.51	DE0007100000	246.000000	1	0	246.000000
DAI	XDSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.597	DE0007100000	246.000000	1	0	246.000000
DAI	XRSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:58:35.509	DE0007100000	246.000000	1	1	246.000000
DBK	BUY-IN	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.688	DE0005140008	42.605000	1	0	42.910000
DBK	XDSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.602	DE0005140008	42.605000	1	0	42.910000
DBK	XRSI	20181107	2145.425000	2145.425000	50	3	43.435000	42.850000	42.910000	42.850000	43.435000	0.245000	0.580000	0.305000	0.720000	2018-11-07 17:38:32.263	DE0005140008	42.605000	1	1	42.910000
DIAS	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.3	RODIASACNOR7	15.000000	1	0	15.000000
DIAS	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.584	RODIASACNOR7	15.000000	1	1	15.000000
DIGI	DEALS	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.832	NL0012294474	29.700000	2	0	30.300000
DIGI	REGS	20181107	484159.100000	484159.100000	16075	38	29.700000	30.300000	30.100000	29.700000	30.300000	0.600000	2.020000	0.400000	1.350000	2018-11-07 17:59:53.547	NL0012294474	29.700000	2	1	30.300000
DOIS	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:14.312	RODOISACNOR8	2.000000	1	0	2.000000
DOIS	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.605	RODOISACNOR8	2.000000	1	1	2.000000
DPW	XDSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.613	DE0005552004	133.300000	1	0	133.300000
DPW	XRSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:40:52.716	DE0005552004	133.300000	1	1	133.300000
DTE	XDSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.601	DE0005557508	66.560000	1	0	66.560000
DTE	XRSI	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:57:03.428	DE0005557508	66.560000	1	1	66.560000
DUPX	XDS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:13.871	RODUPXACNOR0	4.000000	1	0	4.000000
DUPX	XRS1	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:11.712	RODUPXACNOR0	4.000000	1	1	4.000000
EBADSTL1	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.245	AT0000A20948	33.250000	2	0	33.250000
EBADSTL1	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:00.164	AT0000A20948	33.250000	2	1	33.250000
EBADSTS1	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.448	AT0000A219L5	20.800000	2	0	20.800000
EBADSTS1	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:01.06	AT0000A219L5	20.800000	2	1	20.800000
EBBMWTL1	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.299	AT0000A1K983	13.100000	2	0	11.590000
EBBMWTL1	RGSP	20181107	5795.000000	5795.000000	500	1	11.590000	11.590000	11.590000	11.590000	11.590000	-1.510000	-11.530000	-1.510000	-11.530000	2018-11-07 17:50:03.913	AT0000A1K983	13.100000	2	1	11.590000
EBBMWTL3	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.408	AT0000A1V1F5	6.540000	2	0	5.350000
EBBMWTL3	RGSP	20181107	11230.000000	11230.000000	2000	2	5.880000	5.350000	5.620000	5.350000	5.880000	-1.190000	-18.200000	-0.920000	-14.070000	2018-11-07 17:50:03.418	AT0000A1V1F5	6.540000	2	1	5.350000
EBBMWTS4	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.281	AT0000A1Z3S0	9.470000	2	0	10.370000
EBBMWTS4	RGSP	20181107	5185.000000	5185.000000	500	1	10.370000	10.370000	10.370000	10.370000	10.370000	0.900000	9.500000	0.900000	9.500000	2018-11-07 17:50:04.534	AT0000A1Z3S0	9.470000	2	1	10.370000
EBDAXTL49	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.381	AT0000A1NAN4	68.500000	2	0	71.600000
EBDAXTL49	RGSP	20181107	716.000000	716.000000	10	1	71.600000	71.600000	71.600000	71.600000	71.600000	3.100000	4.530000	3.100000	4.530000	2018-11-07 17:50:02.659	AT0000A1NAN4	68.500000	2	1	71.600000
EBDAXTL51	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.253	AT0000A1PCU0	56.700000	2	0	60.600000
EBDAXTL51	RGSP	20181107	969.600000	969.600000	16	1	60.600000	60.600000	60.600000	60.600000	60.600000	3.900000	6.880000	3.900000	6.880000	2018-11-07 17:50:02.921	AT0000A1PCU0	56.700000	2	1	60.600000
EBDAXTL52	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.44	AT0000A1Q4D1	33.800000	2	0	36.900000
EBDAXTL52	RGSP	20181107	38192.600000	38192.600000	1002	23	37.700000	36.900000	38.100000	35.800000	39.600000	3.100000	9.170000	4.300000	12.720000	2018-11-07 17:50:02.344	AT0000A1Q4D1	33.800000	2	1	36.900000
EBDAXTS58	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.475	AT0000A1Z3W2	102.500000	2	0	98.000000
EBDAXTS58	RGSP	20181107	980.000000	980.000000	10	1	98.000000	98.000000	98.000000	98.000000	98.000000	-4.500000	-4.390000	-4.500000	-4.390000	2018-11-07 17:50:03.295	AT0000A1Z3W2	102.500000	2	1	98.000000
EBDAXTS59	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.399	AT0000A1Z3X0	145.000000	2	0	145.000000
EBDAXTS59	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:04.04	AT0000A1Z3X0	145.000000	2	1	145.000000
EBDAXTS62	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.461	AT0000A21A06	162.400000	2	0	162.400000
EBDAXTS62	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:04.659	AT0000A21A06	162.400000	2	1	162.400000
EBDAXTS63	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.39	AT0000A224A8	73.300000	2	0	72.100000
EBDAXTS63	RGSP	20181107	15040.200000	15040.200000	214	9	69.900000	72.100000	70.300000	68.100000	72.100000	-1.200000	-1.640000	-3.000000	-4.090000	2018-11-07 17:50:05.033	AT0000A224A8	73.300000	2	1	72.100000
EBDBKTL17	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.283	AT0000A224B6	1.490000	2	0	1.490000
EBDBKTL17	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:09.987	AT0000A224B6	1.490000	2	1	1.490000
EBDBKTL9	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.239	AT0000A1NYG8	1.080000	2	0	1.140000
EBDBKTL9	RGSP	20181107	23761.700000	23761.700000	20530	6	1.190000	1.140000	1.160000	1.140000	1.190000	0.060000	5.560000	0.080000	7.410000	2018-11-07 17:50:09.12	AT0000A1NYG8	1.080000	2	1	1.140000
EBDBKTS10	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.238	AT0000A1U0Q5	4.410000	2	0	4.410000
EBDBKTS10	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:09.369	AT0000A1U0Q5	4.410000	2	1	4.410000
EBDBKTS13	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.269	AT0000A209D3	2.140000	2	0	2.140000
EBDBKTS13	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:09.864	AT0000A209D3	2.140000	2	1	2.140000
EBDBKTS14	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.455	AT0000A209E1	3.010000	2	0	3.010000
EBDBKTS14	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:09.741	AT0000A209E1	3.010000	2	1	3.010000
EBDBKTS16	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.317	AT0000A23R21	1.720000	2	0	1.720000
EBDBKTS16	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:10.113	AT0000A23R21	1.720000	2	1	1.720000
EBDBKTS2	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.444	AT0000A1DSB2	10.810000	2	0	10.810000
EBDBKTS2	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:09.494	AT0000A1DSB2	10.810000	2	1	10.810000
EBDBKTS3	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.369	AT0000A1G825	8.710000	2	0	8.710000
EBDBKTS3	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:09.617	AT0000A1G825	8.710000	2	1	8.710000
EBDBKTS4	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.293	AT0000A1HPZ8	7.420000	2	0	7.420000
EBDBKTS4	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:09.246	AT0000A1HPZ8	7.420000	2	1	7.420000
EBDBKTS5	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.224	AT0000A1HUT1	6.580000	2	0	6.580000
EBDBKTS5	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:08.996	AT0000A1HUT1	6.580000	2	1	6.580000
EBDBKTS6	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.406	AT0000A1JVJ6	5.300000	2	0	5.300000
EBDBKTS6	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:08.749	AT0000A1JVJ6	5.300000	2	1	5.300000
EBDOWTL1	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.258	AT0000A1Q618	307.000000	2	0	307.000000
EBDOWTL1	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:05.156	AT0000A1Q618	307.000000	2	1	307.000000
EBDOWTL2	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.446	AT0000A1T8L2	244.600000	2	0	244.600000
EBDOWTL2	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:05.647	AT0000A1T8L2	244.600000	2	1	244.600000
EBDOWTL3	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.376	AT0000A1VYP2	219.100000	2	0	219.100000
EBDOWTL3	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:05.525	AT0000A1VYP2	219.100000	2	1	219.100000
EBDOWTL4	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.306	AT0000A1YG99	179.200000	2	0	179.200000
EBDOWTL4	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:06.022	AT0000A1YG99	179.200000	2	1	179.200000
EBDOWTL5	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.231	AT0000A1Z3Y8	143.000000	2	0	143.000000
EBDOWTL5	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:06.393	AT0000A1Z3Y8	143.000000	2	1	143.000000
EBDOWTL6	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.413	AT0000A209U7	99.200000	2	0	114.000000
EBDOWTL6	RGSP	20181107	24369.100000	24369.100000	217	10	110.000000	114.000000	112.300000	110.000000	114.000000	14.800000	14.920000	13.100000	13.210000	2018-11-07 17:50:06.763	AT0000A209U7	99.200000	2	1	114.000000
EBDOWTS8	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.472	AT0000A209X1	86.000000	2	0	70.500000
EBDOWTS8	RGSP	20181107	10457.100000	10457.100000	143	17	75.700000	70.500000	73.100000	70.500000	75.700000	-15.500000	-18.020000	-12.900000	-15.000000	2018-11-07 17:50:12.544	AT0000A209X1	86.000000	2	1	70.500000
EBDOWTS9	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.397	AT0000A23R62	167.200000	2	0	167.200000
EBDOWTS9	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:50:07.384	AT0000A23R62	167.200000	2	1	167.200000
EBEBSTL15	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.341	AT0000A1AP47	9.260000	2	0	9.620000
EBEBSTL15	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:45:06.681	AT0000A1AP47	9.260000	2	1	9.620000
EBEBSTL21	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.439	AT0000A1LNG5	8.770000	2	0	9.110000
EBEBSTL21	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:52:19.747	AT0000A1LNG5	8.770000	2	1	9.110000
EBEBSTL22	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.364	AT0000A1NAL8	8.030000	2	0	8.370000
EBEBSTL22	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:52:19.647	AT0000A1NAL8	8.030000	2	1	8.370000
EBEBSTL23	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.29	AT0000A1NYH6	6.320000	2	0	6.680000
EBEBSTL23	RGSP	20181107	1601.300000	1601.300000	239	1	6.700000	6.700000	6.700000	6.700000	6.700000	0.380000	6.010000	0.380000	6.010000	2018-11-07 17:35:13.523	AT0000A1NYH6	6.320000	2	1	6.680000
EBEBSTL24	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.477	AT0000A1PCW6	5.820000	2	0	6.160000
EBEBSTL24	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:45:29.642	AT0000A1PCW6	5.820000	2	1	6.160000
EBEBSTL25	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.402	AT0000A1Q4H2	4.850000	2	0	5.200000
EBEBSTL25	RGSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 17:45:28.539	AT0000A1Q4H2	4.850000	2	1	5.200000
EBEBSTL26	DLSP	20181107	0.000000	0.000000	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2018-11-07 00:00:12.336	AT0000A1U0P7	4.390000	2	0	4.700000
